1.400000 -6.97741
1.450000 -13.284
1.500000 -17.2164
1.550000 -18.7683
1.600000 -17.9034
1.650000 -15.2647
1.700000 -11.4101
1.750000 -6.63168
1.800000 -1.34874
1.850000 4.18936
1.900000 9.21412
1.950000 13.3325
2.000000 16.077
2.050000 17.8522
2.100000 19.6111
2.150000 20.8028
2.200000 21.3728
2.250000 21.1776
2.300000 20.5828
2.350000 19.7327
2.400000 18.1572
2.450000 16.5591
2.500000 14.9251
2.550000 13.1354
2.600000 11.5531
2.650000 9.91943
2.700000 8.48534
2.750000 7.26363
2.800000 6.05711
2.850000 5.1343
2.900000 4.054
2.950000 3.31157
3.000000 2.60138
3.050000 2.07559
3.100000 1.55472
3.150000 1.12945
3.200000 0.855855
3.250000 0.547609
3.300000 0.487564
3.350000 0.160619
3.400000 0.077553
3.450000 0
3.500000 0.136151
3.550000 0.031915
3.600000 0.153015
3.650000 0.085707
3.700000 0.291848
3.750000 0.253188
3.800000 0.46563
