-4.450735 16.115597
-4.352206 15.769452
-4.253676 15.370987
-4.155147 13.788228
-4.056618 12.165623
-3.958088 11.330208
-3.859559 11.257290
-3.761029 11.688735
-3.662500 12.301739
-3.563971 12.012628
-3.465441 11.644313
-3.366912 11.368482
-3.268382 11.190919
-3.169853 10.983116
-3.071324 10.953798
-2.972794 11.135704
-2.874265 11.528989
-2.775735 12.313848
-2.677206 13.082169
-2.578676 12.924580
-2.480147 13.027630
-2.381618 12.942578
-2.283088 12.992903
-2.184559 12.989513
-2.086029 13.110627
-1.987500 13.425122
-1.888971 14.238657
-1.790441 15.482385
-1.691912 16.734889
-1.593382 18.270107
-1.494853 20.460565
-1.396324 22.629715
-1.297794 24.499810
-1.199265 26.170564
-1.100735 28.339357
-1.002206 30.543195
-0.903676 32.743281
-0.805147 34.904311
-0.706618 36.691989
-0.608088 37.755399
-0.509559 38.230642
-0.411029 38.069468
-0.312500 37.682834
-0.213971 36.962904
-0.115441 35.758210
-0.016912 34.257258
0.081618 32.463155
0.180147 30.426926
0.278676 27.726021
0.377206 24.576992
0.475735 21.454395
0.574265 18.464360
0.672794 15.645111
0.771324 13.036644
0.869853 10.787904
0.968382 8.859952
1.066912 7.323255
1.165441 5.773936
1.263971 4.390080
1.362500 3.349583
1.461029 2.640625
1.559559 2.011419
1.658088 1.326356
1.756618 0.783686
1.855147 0.628685
1.953676 0.223074
2.052206 0.000000
2.150735 0.020673
