-4.450735 13.351127
-4.352206 13.229292
-4.253676 13.060287
-4.155147 11.278709
-4.056618 10.082445
-3.958088 9.623750
-3.859559 9.821645
-3.761029 10.539419
-3.662500 11.261342
-3.563971 10.876867
-3.465441 10.578517
-3.366912 10.300103
-3.268382 10.145961
-3.169853 10.205093
-3.071324 10.656785
-2.972794 11.209585
-2.874265 11.879397
-2.775735 12.869115
-2.677206 13.642361
-2.578676 13.888122
-2.480147 14.345797
-2.381618 14.462277
-2.283088 14.560322
-2.184559 14.886237
-2.086029 15.232249
-1.987500 15.896682
-1.888971 16.891524
-1.790441 18.077935
-1.691912 19.479426
-1.593382 21.459888
-1.494853 23.612121
-1.396324 25.479690
-1.297794 27.226879
-1.199265 28.991620
-1.100735 31.264646
-1.002206 33.548250
-0.903676 35.950770
-0.805147 38.171063
-0.706618 39.556705
-0.608088 40.048595
-0.509559 40.202243
-0.411029 39.957672
-0.312500 39.503435
-0.213971 38.575285
-0.115441 37.322668
-0.016912 35.837018
0.081618 34.056891
0.180147 31.846216
0.278676 29.126878
0.377206 26.124986
0.475735 22.959441
0.574265 19.754181
0.672794 16.822741
0.771324 13.968195
0.869853 11.237945
0.968382 9.196845
1.066912 7.391508
1.165441 5.724061
1.263971 4.367972
1.362500 3.352304
1.461029 2.436865
1.559559 1.772664
1.658088 1.244224
1.756618 0.795052
1.855147 0.486587
1.953676 0.249442
2.052206 0.024667
2.150735 0.000000
