-2.451042 30.456358
-2.353125 29.720079
-2.255208 29.013534
-2.157292 28.189455
-2.059375 27.778008
-1.961458 27.467370
-1.863542 27.146113
-1.765625 26.869846
-1.667708 26.831046
-1.569792 27.202487
-1.471875 27.790123
-1.373958 28.548456
-1.276042 29.565578
-1.178125 30.835448
-1.080208 32.289766
-0.982292 33.959808
-0.884375 35.708219
-0.786458 37.433345
-0.688542 38.526265
-0.590625 38.727124
-0.492708 38.393445
-0.394792 37.843086
-0.296875 36.907246
-0.198958 35.611584
-0.101042 34.107875
-0.003125 32.320570
0.094792 30.434896
0.192708 28.191496
0.290625 25.470013
0.388542 22.507394
0.486458 19.342541
0.584375 16.157366
0.682292 13.145638
0.780208 10.324668
0.878125 7.766488
0.976042 5.638193
1.073958 3.958274
1.171875 2.625956
1.269792 1.428049
1.367708 0.739515
1.465625 0.246757
1.563542 0.046907
1.661458 0.049692
1.759375 0.000000
1.857292 0.106888
1.955208 0.214891
2.053125 0.300497
2.151042 0.641606
