-4.450735 14.610562
-4.352206 14.104749
-4.253676 13.436735
-4.155147 11.964535
-4.056618 10.708308
-3.958088 9.979892
-3.859559 9.938864
-3.761029 10.205989
-3.662500 10.868848
-3.563971 10.617818
-3.465441 10.335391
-3.366912 10.089481
-3.268382 9.919524
-3.169853 9.784784
-3.071324 9.774340
-2.972794 9.995651
-2.874265 10.520569
-2.775735 11.454650
-2.677206 12.278177
-2.578676 12.191785
-2.480147 12.385834
-2.381618 12.375645
-2.283088 12.298365
-2.184559 12.457103
-2.086029 12.603797
-1.987500 13.026723
-1.888971 13.858874
-1.790441 14.822525
-1.691912 16.105260
-1.593382 17.745306
-1.494853 19.657163
-1.396324 21.766038
-1.297794 23.583395
-1.199265 25.241538
-1.100735 27.266159
-1.002206 29.434046
-0.903676 31.476259
-0.805147 33.338621
-0.706618 34.567584
-0.608088 35.198603
-0.509559 35.398862
-0.411029 35.350682
-0.312500 34.966137
-0.213971 34.286616
-0.115441 33.483148
-0.016912 32.349094
0.081618 30.629459
0.180147 28.645464
0.278676 26.064283
0.377206 23.134955
0.475735 20.146728
0.574265 17.239760
0.672794 14.322754
0.771324 11.809694
0.869853 9.599505
0.968382 7.663495
1.066912 5.995049
1.165441 4.705691
1.263971 3.545411
1.362500 2.507992
1.461029 1.794064
1.559559 1.295887
1.658088 0.707716
1.756618 0.447190
1.855147 0.419149
1.953676 0.308726
2.052206 0.150424
2.150735 0.000000
