1.400000 -15.6718
1.450000 -21.7091
1.500000 -25.6509
1.550000 -27.1728
1.600000 -26.2966
1.650000 -23.6665
1.700000 -19.7457
1.750000 -14.8166
1.800000 -9.30042
1.850000 -3.54846
1.900000 2.37487
1.950000 8.42683
2.000000 13.0958
2.050000 16.2647
2.100000 18.2915
2.150000 19.5136
2.200000 20.0917
2.250000 19.9497
2.300000 19.3844
2.350000 18.5337
2.400000 17.0141
2.450000 15.5187
2.500000 13.9097
2.550000 12.2433
2.600000 10.7044
2.650000 9.13376
2.700000 7.73666
2.750000 6.52983
2.800000 5.42532
2.850000 4.60016
2.900000 3.5389
2.950000 2.84324
3.000000 2.1896
3.050000 1.69072
3.100000 1.26336
3.150000 0.853806
3.200000 0.623311
3.250000 0.361506
3.300000 0.344512
3.350000 0.085918
3.400000 0.069378
3.450000 0
3.500000 0.091431
3.550000 0.02361
3.600000 0.177097
3.650000 0.117878
3.700000 0.330551
3.750000 0.303969
3.800000 0.56409
