1.400000 -8.23882
1.450000 -13.9799
1.500000 -18.0947
1.550000 -19.9327
1.600000 -19.4404
1.650000 -17.2594
1.700000 -13.8566
1.750000 -9.60029
1.800000 -4.7623
1.850000 0.510004
1.900000 5.47947
1.950000 9.45219
2.000000 11.9727
2.050000 13.5259
2.100000 15.1319
2.150000 16.3789
2.200000 16.9811
2.250000 16.7631
2.300000 16.3261
2.350000 15.5394
2.400000 14.0382
2.450000 12.5949
2.500000 11.0429
2.550000 9.50084
2.600000 8.04666
2.650000 6.70777
2.700000 5.43317
2.750000 4.37697
2.800000 3.36913
2.850000 2.62517
2.900000 1.75108
2.950000 1.21217
3.000000 0.867145
3.050000 0.491711
3.100000 0.292806
3.150000 0.031749
3.200000 0.105114
3.250000 0
3.300000 0.152693
3.350000 0.126383
3.400000 0.326079
3.450000 0.393515
3.500000 0.661991
3.550000 0.782664
3.600000 1.09302
3.650000 1.20957
3.700000 1.5746
3.750000 1.79172
3.800000 2.23726
