1.400000 -8.88449
1.450000 -14.6491
1.500000 -18.7611
1.550000 -20.6259
1.600000 -20.1365
1.650000 -17.9036
1.700000 -14.485
1.750000 -10.2197
1.800000 -5.44012
1.850000 -0.204393
1.900000 4.77309
1.950000 8.94937
2.000000 11.8721
2.050000 13.5688
2.100000 15.3204
2.150000 16.5566
2.200000 17.1641
2.250000 17.0037
2.300000 16.5341
2.350000 15.6534
2.400000 14.2168
2.450000 12.9323
2.500000 11.3635
2.550000 9.72112
2.600000 8.2192
2.650000 6.82373
2.700000 5.56526
2.750000 4.5622
2.800000 3.47388
2.850000 2.67581
2.900000 1.89023
2.950000 1.36689
3.000000 0.969253
3.050000 0.56894
3.100000 0.349709
3.150000 0.098166
3.200000 0.135224
3.250000 0
3.300000 0.132447
3.350000 0.106003
3.400000 0.308862
3.450000 0.362813
3.500000 0.626075
3.550000 0.760178
3.600000 1.07377
3.650000 1.20872
3.700000 1.55729
3.750000 1.74713
3.800000 2.12607
