1.400000 -13.7751
1.450000 -17.4737
1.500000 -20.8343
1.550000 -21.6811
1.600000 -20.4295
1.650000 -17.6085
1.700000 -13.8328
1.750000 -9.21876
1.800000 -4.73682
1.850000 -0.513253
1.900000 4.36524
1.950000 8.43361
2.000000 10.6995
2.050000 12.1753
2.100000 13.1978
2.150000 14.3926
2.200000 14.9061
2.250000 14.5062
2.300000 13.7134
2.350000 13.1858
2.400000 11.6419
2.450000 10.0478
2.500000 8.67182
2.550000 7.34678
2.600000 6.01149
2.650000 4.80586
2.700000 3.95516
2.750000 3.2321
2.800000 2.43564
2.850000 1.83211
2.900000 1.11414
2.950000 0.695315
3.000000 0.559652
3.050000 0.212868
3.100000 0
3.150000 0.092476
3.200000 0.203335
3.250000 0.283782
3.300000 0.6933
3.350000 0.488526
3.400000 0.672115
3.450000 1.00088
3.500000 1.27252
3.550000 1.95619
3.600000 2.41423
3.650000 2.39366
3.700000 2.7226
3.750000 2.9602
3.800000 3.49731
