1.400000 -8.00065
1.450000 -14.0403
1.500000 -18.0845
1.550000 -19.69
1.600000 -18.9013
1.650000 -16.3626
1.700000 -12.7167
1.750000 -8.28656
1.800000 -3.44389
1.850000 1.68409
1.900000 6.63612
1.950000 11.1003
2.000000 13.8726
2.050000 15.8462
2.100000 17.4947
2.150000 18.695
2.200000 19.2501
2.250000 19.1411
2.300000 18.5579
2.350000 17.6519
2.400000 16.2414
2.450000 15.0132
2.500000 13.4702
2.550000 11.8646
2.600000 10.2938
2.650000 8.99298
2.700000 7.74551
2.750000 6.57601
2.800000 5.54041
2.850000 4.73303
2.900000 3.78577
2.950000 3.15116
3.000000 2.57468
3.050000 2.12661
3.100000 1.77201
3.150000 1.32315
3.200000 1.17337
3.250000 0.828334
3.300000 0.611685
3.350000 0.411333
3.400000 0.418013
3.450000 0.174562
3.500000 0.101026
3.550000 0
3.600000 0.197605
3.650000 0.050596
3.700000 0.096404
3.750000 0.047017
3.800000 0.097786
