1.400000 -4.82884
1.450000 -10.3012
1.500000 -14.2143
1.550000 -15.7393
1.600000 -14.9084
1.650000 -12.3597
1.700000 -8.56128
1.750000 -3.79552
1.800000 1.32141
1.850000 6.74271
1.900000 11.7843
1.950000 15.7597
2.000000 18.2438
2.050000 19.6094
2.100000 20.8077
2.150000 21.8172
2.200000 22.3467
2.250000 22.0965
2.300000 21.3192
2.350000 20.4002
2.400000 18.7986
2.450000 16.9821
2.500000 15.2766
2.550000 13.3213
2.600000 11.6211
2.650000 9.91959
2.700000 8.44301
2.750000 7.13868
2.800000 5.82481
2.850000 4.77192
2.900000 3.76473
2.950000 3.07338
3.000000 2.37487
3.050000 1.8387
3.100000 1.37376
3.150000 0.942307
3.200000 0.81423
3.250000 0.492861
3.300000 0.397813
3.350000 0.129963
3.400000 0.075063
3.450000 0
3.500000 0.130705
3.550000 0.053208
3.600000 0.206014
3.650000 0.200709
3.700000 0.497326
3.750000 0.550661
3.800000 0.843784
