-2.451042 18.378184
-2.353125 17.456814
-2.255208 16.770853
-2.157292 16.258472
-2.059375 15.958238
-1.961458 15.731561
-1.863542 15.466635
-1.765625 15.420465
-1.667708 15.523425
-1.569792 16.032283
-1.471875 16.892991
-1.373958 17.960113
-1.276042 19.090003
-1.178125 20.643540
-1.080208 22.433547
-0.982292 24.547379
-0.884375 26.676410
-0.786458 28.601927
-0.688542 30.091586
-0.590625 30.985110
-0.492708 31.089326
-0.394792 30.990127
-0.296875 30.513627
-0.198958 29.788153
-0.101042 28.741406
-0.003125 27.259280
0.094792 25.707578
0.192708 23.716284
0.290625 21.194983
0.388542 18.305601
0.486458 15.277295
0.584375 12.379401
0.682292 9.867860
0.780208 7.619662
0.878125 5.662694
0.976042 4.069546
1.073958 2.688535
1.171875 1.636111
1.269792 0.813064
1.367708 0.300229
1.465625 0.038224
1.563542 0.040866
1.661458 0.088820
1.759375 0.000000
1.857292 0.123870
1.955208 0.229686
2.053125 0.482385
2.151042 0.879388
